Date,Store,Product,ProductType,Forecast,OpeningStock,Production,AvailableForSale,Sales,ClosingStock,Loss,ForecastError,ForecastAbsoluteError,SellThroughRate,InventoryStatus,StockoutFlag,LossFlag,ProductionMethod,IsEventDay,EventName,PromotionType,PromotionTarget,SalesSource
2026-05-29,Shop_A,リッチシュー,regular,15,0,17,17,16,1,0,-1,1,0.9412,Low closing stock,False,False,Previous-day preparation,False,None,None,None,inventory
2026-05-29,Shop_A,季節シュー,seasonal,11,0,12,12,10,2,0,1,1,0.8333,Low closing stock,False,False,Previous-day preparation,False,None,None,None,inventory
2026-05-29,Shop_B,エクレア,regular,9,0,10,10,10,0,0,-1,1,1.0,Sold out,True,False,Previous-day preparation,False,None,None,None,inventory
2026-05-29,Shop_B,シュー,regular,23,7,19,25,22,3,1,1,1,0.88,Low closing stock,False,True,Previous-day preparation,False,None,None,None,inventory
2026-05-29,Shop_B,パール,regular,6,2,5,7,7,0,0,-1,1,1.0,Sold out,True,False,Previous-day preparation,False,None,None,None,inventory
2026-05-29,Shop_B,プリン,regular,8,4,5,9,8,1,0,0,0,0.8889,Low closing stock,False,False,Previous-day preparation,False,None,None,None,inventory
2026-05-29,Shop_B,リッチエクレア,regular,6,2,5,7,4,3,0,2,2,0.5714,Low closing stock,False,False,Previous-day preparation,False,None,None,None,inventory
2026-05-29,Shop_B,リッチシュー,regular,13,0,15,15,14,1,0,-1,1,0.9333,Low closing stock,False,False,Previous-day preparation,False,None,None,None,inventory
2026-05-29,Shop_B,季節シュー,seasonal,12,0,13,13,8,5,0,4,4,0.6154,Low closing stock,False,False,Previous-day preparation,False,None,None,None,inventory
2026-05-29,Shop_C,エクレア,regular,12,2,11,13,12,1,0,0,0,0.9231,Low closing stock,False,False,Previous-day preparation,False,None,None,None,inventory
2026-05-29,Shop_C,シュー,regular,33,5,32,37,31,6,0,2,2,0.8378,Stock remaining,False,False,Previous-day preparation,False,None,None,None,inventory
2026-05-29,Shop_C,パール,regular,9,5,5,10,9,1,0,0,0,0.9,Low closing stock,False,False,Previous-day preparation,False,None,None,None,inventory
2026-05-29,Shop_C,プリン,regular,12,3,10,13,13,0,0,-1,1,1.0,Sold out,True,False,Previous-day preparation,False,None,None,None,inventory
2026-05-29,Shop_C,リッチエクレア,regular,8,1,8,9,9,0,0,-1,1,1.0,Sold out,True,False,Previous-day preparation,False,None,None,None,inventory
2026-05-29,Shop_C,リッチシュー,regular,18,0,20,20,18,2,0,0,0,0.9,Low closing stock,False,False,Previous-day preparation,False,None,None,None,inventory
2026-05-29,Shop_C,季節シュー,seasonal,13,0,15,15,14,1,0,-1,1,0.9333,Low closing stock,False,False,Previous-day preparation,False,None,None,None,inventory
2026-05-30,Shop_A,エクレア,regular,11,2,10,12,12,0,0,-1,1,1.0,Sold out,True,False,Previous-day preparation,False,None,None,None,inventory
2026-05-30,Shop_A,シュー,regular,34,1,37,38,36,2,0,-2,2,0.9474,Low closing stock,False,False,Previous-day preparation,False,None,None,None,inventory
2026-05-30,Shop_A,パール,regular,12,0,13,13,13,0,0,-1,1,1.0,Sold out,True,False,Previous-day preparation,False,None,None,None,inventory
2026-05-30,Shop_A,プリン,regular,12,0,13,13,13,0,0,-1,1,1.0,Sold out,True,False,Previous-day preparation,False,None,None,None,inventory
2026-05-30,Shop_A,リッチエクレア,regular,12,2,11,13,13,0,0,-1,1,1.0,Sold out,True,False,Previous-day preparation,False,None,None,None,inventory
2026-05-30,Shop_A,リッチシュー,regular,17,1,18,19,18,1,0,-1,1,0.9474,Low closing stock,False,False,Previous-day preparation,False,None,None,None,inventory
2026-05-30,Shop_A,季節シュー,seasonal,14,2,14,16,13,3,0,1,1,0.8125,Low closing stock,False,False,Previous-day preparation,False,None,None,None,inventory
2026-05-30,Shop_B,エクレア,regular,13,0,15,15,12,3,0,1,1,0.8,Low closing stock,False,False,Previous-day preparation,False,None,None,None,inventory
2026-05-30,Shop_B,シュー,regular,27,3,27,30,29,1,0,-2,2,0.9667,Low closing stock,False,False,Previous-day preparation,False,None,None,None,inventory
2026-05-30,Shop_B,パール,regular,11,0,12,12,11,1,0,0,0,0.9167,Low closing stock,False,False,Previous-day preparation,False,None,None,None,inventory
2026-05-30,Shop_B,プリン,regular,10,1,10,11,9,2,0,1,1,0.8182,Low closing stock,False,False,Previous-day preparation,False,None,None,None,inventory
2026-05-30,Shop_B,リッチエクレア,regular,10,3,8,11,6,5,0,4,4,0.5455,Low closing stock,False,False,Previous-day preparation,False,None,None,None,inventory
2026-05-30,Shop_B,リッチシュー,regular,15,1,16,17,13,4,0,2,2,0.7647,Low closing stock,False,False,Previous-day preparation,False,None,None,None,inventory
2026-05-30,Shop_B,季節シュー,seasonal,11,5,7,12,10,2,0,1,1,0.8333,Low closing stock,False,False,Previous-day preparation,False,None,None,None,inventory
2026-05-30,Shop_C,エクレア,regular,16,1,17,18,18,0,0,-2,2,1.0,Sold out,True,False,Previous-day preparation,False,None,None,None,inventory
2026-05-30,Shop_C,シュー,regular,39,6,38,44,41,3,0,-2,2,0.9318,Low closing stock,False,False,Previous-day preparation,False,None,None,None,inventory
2026-05-30,Shop_C,パール,regular,10,1,10,11,10,1,0,0,0,0.9091,Low closing stock,False,False,Previous-day preparation,False,None,None,None,inventory
2026-05-30,Shop_C,プリン,regular,12,0,13,13,12,1,0,0,0,0.9231,Low closing stock,False,False,Previous-day preparation,False,None,None,None,inventory
2026-05-30,Shop_C,リッチエクレア,regular,10,0,11,11,11,0,0,-1,1,1.0,Sold out,True,False,Previous-day preparation,False,None,None,None,inventory
2026-05-30,Shop_C,リッチシュー,regular,21,2,22,24,21,3,0,0,0,0.875,Low closing stock,False,False,Previous-day preparation,False,None,None,None,inventory
2026-05-30,Shop_C,季節シュー,seasonal,16,1,17,18,18,0,0,-2,2,1.0,Sold out,True,False,Previous-day preparation,False,None,None,None,inventory
2026-05-31,Shop_A,エクレア,regular,15,0,17,17,15,2,0,0,0,0.8824,Low closing stock,False,False,Previous-day preparation,False,None,None,None,inventory
2026-05-31,Shop_A,シュー,regular,36,2,38,40,36,4,0,0,0,0.9,Low closing stock,False,False,Previous-day preparation,False,None,None,None,inventory
2026-05-31,Shop_A,パール,regular,10,0,11,11,11,0,0,-1,1,1.0,Sold out,True,False,Previous-day preparation,False,None,None,None,inventory
2026-05-31,Shop_A,プリン,regular,15,0,17,17,15,2,0,0,0,0.8824,Low closing stock,False,False,Previous-day preparation,False,None,None,None,inventory
2026-05-31,Shop_A,リッチエクレア,regular,10,0,11,11,10,1,0,0,0,0.9091,Low closing stock,False,False,Previous-day preparation,False,None,None,None,inventory
2026-05-31,Shop_A,リッチシュー,regular,20,1,21,22,17,5,0,3,3,0.7727,Low closing stock,False,False,Previous-day preparation,False,None,None,None,inventory
2026-05-31,Shop_A,季節シュー,seasonal,13,3,12,15,10,5,0,3,3,0.6667,Low closing stock,False,False,Previous-day preparation,False,None,None,None,inventory
2026-05-31,Shop_B,エクレア,regular,15,3,14,17,11,6,0,4,4,0.6471,Stock remaining,False,False,Previous-day preparation,False,None,None,None,inventory
2026-05-31,Shop_B,シュー,regular,26,1,28,29,29,0,0,-3,3,1.0,Sold out,True,False,Previous-day preparation,False,None,None,None,inventory
2026-05-31,Shop_B,パール,regular,7,1,7,8,8,0,0,-1,1,1.0,Sold out,True,False,Previous-day preparation,False,None,None,None,inventory
2026-05-31,Shop_B,プリン,regular,10,2,9,11,11,0,0,-1,1,1.0,Sold out,True,False,Previous-day preparation,False,None,None,None,inventory
2026-05-31,Shop_B,リッチエクレア,regular,10,5,6,11,6,5,0,4,4,0.5455,Low closing stock,False,False,Previous-day preparation,False,None,None,None,inventory
2026-05-31,Shop_B,リッチシュー,regular,12,4,9,13,13,0,0,-1,1,1.0,Sold out,True,False,Previous-day preparation,False,None,None,None,inventory
2026-05-31,Shop_B,季節シュー,seasonal,11,2,10,12,11,1,0,0,0,0.9167,Low closing stock,False,False,Previous-day preparation,False,None,None,None,inventory
2026-05-31,Shop_C,エクレア,regular,17,0,19,19,16,3,0,1,1,0.8421,Low closing stock,False,False,Previous-day preparation,False,None,None,None,inventory
2026-05-31,Shop_C,シュー,regular,40,3,42,45,41,4,0,-1,1,0.9111,Low closing stock,False,False,Previous-day preparation,False,None,None,None,inventory
2026-05-31,Shop_C,パール,regular,16,1,17,18,11,7,0,5,5,0.6111,Stock remaining,False,False,Previous-day preparation,False,None,None,None,inventory
2026-05-31,Shop_C,プリン,regular,16,1,17,18,13,5,0,3,3,0.7222,Low closing stock,False,False,Previous-day preparation,False,None,None,None,inventory
2026-05-31,Shop_C,リッチエクレア,regular,11,0,12,12,12,0,0,-1,1,1.0,Sold out,True,False,Previous-day preparation,False,None,None,None,inventory
2026-05-31,Shop_C,リッチシュー,regular,19,3,18,21,21,0,0,-2,2,1.0,Sold out,True,False,Previous-day preparation,False,None,None,None,inventory
2026-05-31,Shop_C,季節シュー,seasonal,17,0,19,19,16,3,0,1,1,0.8421,Low closing stock,False,False,Previous-day preparation,False,None,None,None,inventory
2026-06-01,Shop_A,エクレア,regular,13,2,13,15,11,4,0,2,2,0.7333,Low closing stock,False,False,Previous-day preparation,False,None,None,None,inventory
2026-06-01,Shop_A,シュー,regular,30,4,30,34,27,7,0,3,3,0.7941,Stock remaining,False,False,Previous-day preparation,False,None,None,None,inventory
2026-06-01,Shop_A,パール,regular,8,0,9,9,9,0,0,-1,1,1.0,Sold out,True,False,Previous-day preparation,False,None,None,None,inventory
2026-06-01,Shop_A,プリン,regular,10,2,9,11,11,0,0,-1,1,1.0,Sold out,True,False,Previous-day preparation,False,None,None,None,inventory
2026-06-01,Shop_A,リッチエクレア,regular,7,1,7,8,8,0,0,-1,1,1.0,Sold out,True,False,Previous-day preparation,False,None,None,None,inventory
2026-06-01,Shop_A,リッチシュー,regular,16,5,13,18,15,3,0,1,1,0.8333,Low closing stock,False,False,Previous-day preparation,False,None,None,None,inventory
2026-06-01,Shop_A,季節シュー,seasonal,13,5,10,15,12,3,0,1,1,0.8,Low closing stock,False,False,Previous-day preparation,False,None,None,None,inventory
2026-06-01,Shop_B,エクレア,regular,11,6,6,12,9,3,0,2,2,0.75,Low closing stock,False,False,Previous-day preparation,False,None,None,None,inventory
2026-06-01,Shop_B,シュー,regular,25,0,28,28,25,3,0,0,0,0.8929,Low closing stock,False,False,Previous-day preparation,False,None,None,None,inventory
2026-06-01,Shop_B,パール,regular,9,0,10,10,6,4,0,3,3,0.6,Low closing stock,False,False,Previous-day preparation,False,None,None,None,inventory
2026-06-01,Shop_B,プリン,regular,12,0,13,13,12,1,0,0,0,0.9231,Low closing stock,False,False,Previous-day preparation,False,None,None,None,inventory
2026-06-01,Shop_B,リッチエクレア,regular,9,5,5,10,6,4,0,3,3,0.6,Low closing stock,False,False,Previous-day preparation,False,None,None,None,inventory
2026-06-01,Shop_B,リッチシュー,regular,15,0,17,17,16,1,0,-1,1,0.9412,Low closing stock,False,False,Previous-day preparation,False,None,None,None,inventory
2026-06-01,Shop_B,季節シュー,seasonal,11,1,11,12,9,3,0,2,2,0.75,Low closing stock,False,False,Previous-day preparation,False,None,None,None,inventory
2026-06-01,Shop_C,エクレア,regular,17,3,16,19,13,6,0,4,4,0.6842,Stock remaining,False,False,Previous-day preparation,False,None,None,None,inventory
2026-06-01,Shop_C,シュー,regular,31,4,31,34,34,0,1,-3,3,1.0,Sold out,True,True,Previous-day preparation,False,None,None,None,inventory
2026-06-01,Shop_C,パール,regular,10,7,4,11,9,2,0,1,1,0.8182,Low closing stock,False,False,Previous-day preparation,False,None,None,None,inventory
2026-06-01,Shop_C,プリン,regular,12,5,8,13,13,0,0,-1,1,1.0,Sold out,True,False,Previous-day preparation,False,None,None,None,inventory
2026-06-01,Shop_C,リッチエクレア,regular,10,0,11,11,11,0,0,-1,1,1.0,Sold out,True,False,Previous-day preparation,False,None,None,None,inventory
2026-06-01,Shop_C,リッチシュー,regular,18,0,20,20,19,1,0,-1,1,0.95,Low closing stock,False,False,Previous-day preparation,False,None,None,None,inventory
2026-06-01,Shop_C,季節シュー,seasonal,16,3,15,18,13,5,0,3,3,0.7222,Low closing stock,False,False,Previous-day preparation,False,None,None,None,inventory
2026-06-02,Shop_A,エクレア,regular,14,4,12,16,10,6,0,4,4,0.625,Stock remaining,False,False,Previous-day preparation,False,None,None,None,inventory
2026-06-02,Shop_A,シュー,regular,28,7,24,31,28,3,0,0,0,0.9032,Low closing stock,False,False,Previous-day preparation,False,None,None,None,inventory
2026-06-02,Shop_A,パール,regular,11,0,12,12,12,0,0,-1,1,1.0,Sold out,True,False,Previous-day preparation,False,None,None,None,inventory
2026-06-02,Shop_A,プリン,regular,12,0,13,13,8,5,0,4,4,0.6154,Low closing stock,False,False,Previous-day preparation,False,None,None,None,inventory
2026-06-02,Shop_A,リッチエクレア,regular,9,0,10,10,10,0,0,-1,1,1.0,Sold out,True,False,Previous-day preparation,False,None,None,None,inventory
2026-06-02,Shop_A,リッチシュー,regular,15,3,14,17,17,0,0,-2,2,1.0,Sold out,True,False,Previous-day preparation,False,None,None,None,inventory
2026-06-02,Shop_A,季節シュー,seasonal,13,3,12,15,8,7,0,5,5,0.5333,Stock remaining,False,False,Previous-day preparation,False,None,None,None,inventory
2026-06-02,Shop_B,エクレア,regular,11,3,9,12,12,0,0,-1,1,1.0,Sold out,True,False,Previous-day preparation,False,None,None,None,inventory
2026-06-02,Shop_B,シュー,regular,26,3,26,29,25,4,0,1,1,0.8621,Low closing stock,False,False,Previous-day preparation,False,None,None,None,inventory
2026-06-02,Shop_B,パール,regular,6,4,3,7,7,0,0,-1,1,1.0,Sold out,True,False,Previous-day preparation,False,None,None,None,inventory
2026-06-02,Shop_B,プリン,regular,8,1,8,9,7,2,0,1,1,0.7778,Low closing stock,False,False,Previous-day preparation,False,None,None,None,inventory
2026-06-02,Shop_B,リッチエクレア,regular,7,4,4,8,7,1,0,0,0,0.875,Low closing stock,False,False,Previous-day preparation,False,None,None,None,inventory
2026-06-02,Shop_B,リッチシュー,regular,12,1,12,13,13,0,0,-1,1,1.0,Sold out,True,False,Previous-day preparation,False,None,None,None,inventory
2026-06-02,Shop_B,季節シュー,seasonal,7,3,5,8,8,0,0,-1,1,1.0,Sold out,True,False,Previous-day preparation,False,None,None,None,inventory
2026-06-02,Shop_C,エクレア,regular,19,6,15,21,13,8,0,6,6,0.619,Stock remaining,False,False,Previous-day preparation,False,None,None,None,inventory
2026-06-02,Shop_C,シュー,regular,34,0,38,38,32,6,0,2,2,0.8421,Stock remaining,False,False,Previous-day preparation,False,None,None,None,inventory
2026-06-02,Shop_C,パール,regular,13,2,13,15,13,2,0,0,0,0.8667,Low closing stock,False,False,Previous-day preparation,False,None,None,None,inventory
2026-06-02,Shop_C,プリン,regular,13,0,15,15,10,5,0,3,3,0.6667,Low closing stock,False,False,Previous-day preparation,False,None,None,None,inventory
2026-06-02,Shop_C,リッチエクレア,regular,8,0,9,9,8,1,0,0,0,0.8889,Low closing stock,False,False,Previous-day preparation,False,None,None,None,inventory
2026-06-02,Shop_C,リッチシュー,regular,17,1,18,19,19,0,0,-2,2,1.0,Sold out,True,False,Previous-day preparation,False,None,None,None,inventory
2026-06-02,Shop_C,季節シュー,seasonal,11,5,7,12,12,0,0,-1,1,1.0,Sold out,True,False,Previous-day preparation,False,None,None,None,inventory
2026-06-03,Shop_A,エクレア,regular,14,6,10,16,13,3,0,1,1,0.8125,Low closing stock,False,False,Previous-day preparation,False,None,None,None,inventory
2026-06-03,Shop_A,シュー,regular,30,3,31,34,29,5,0,1,1,0.8529,Low closing stock,False,False,Previous-day preparation,False,None,None,None,inventory
2026-06-03,Shop_A,パール,regular,11,0,12,12,11,1,0,0,0,0.9167,Low closing stock,False,False,Previous-day preparation,False,None,None,None,inventory
2026-06-03,Shop_A,プリン,regular,9,5,5,10,7,3,0,2,2,0.7,Low closing stock,False,False,Previous-day preparation,False,None,None,None,inventory
2026-06-03,Shop_A,リッチエクレア,regular,10,0,11,11,7,4,0,3,3,0.6364,Low closing stock,False,False,Previous-day preparation,False,None,None,None,inventory
2026-06-03,Shop_A,リッチシュー,regular,16,0,18,18,18,0,0,-2,2,1.0,Sold out,True,False,Previous-day preparation,False,None,None,None,inventory
2026-06-03,Shop_A,季節シュー,seasonal,12,7,6,13,12,1,0,0,0,0.9231,Low closing stock,False,False,Previous-day preparation,False,None,None,None,inventory
2026-06-03,Shop_B,エクレア,regular,12,0,13,13,10,3,0,2,2,0.7692,Low closing stock,False,False,Previous-day preparation,False,None,None,None,inventory
2026-06-03,Shop_B,シュー,regular,24,4,23,27,25,2,0,-1,1,0.9259,Low closing stock,False,False,Previous-day preparation,False,None,None,None,inventory
2026-06-03,Shop_B,パール,regular,9,0,10,10,6,4,0,3,3,0.6,Low closing stock,False,False,Previous-day preparation,False,None,None,None,inventory
2026-06-03,Shop_B,プリン,regular,8,2,7,9,9,0,0,-1,1,1.0,Sold out,True,False,Previous-day preparation,False,None,None,None,inventory
2026-06-03,Shop_B,リッチエクレア,regular,5,1,5,6,6,0,0,-1,1,1.0,Sold out,True,False,Previous-day preparation,False,None,None,None,inventory
2026-06-03,Shop_B,リッチシュー,regular,17,0,19,19,15,4,0,2,2,0.7895,Low closing stock,False,False,Previous-day preparation,False,None,None,None,inventory
2026-06-03,Shop_B,季節シュー,seasonal,10,0,11,11,8,3,0,2,2,0.7273,Low closing stock,False,False,Previous-day preparation,False,None,None,None,inventory
2026-06-03,Shop_C,エクレア,regular,15,8,9,17,16,1,0,-1,1,0.9412,Low closing stock,False,False,Previous-day preparation,False,None,None,None,inventory
2026-06-03,Shop_C,シュー,regular,33,6,31,37,33,4,0,0,0,0.8919,Low closing stock,False,False,Previous-day preparation,False,None,None,None,inventory
2026-06-03,Shop_C,パール,regular,11,2,10,12,9,3,0,2,2,0.75,Low closing stock,False,False,Previous-day preparation,False,None,None,None,inventory
2026-06-03,Shop_C,プリン,regular,13,5,10,15,15,0,0,-2,2,1.0,Sold out,True,False,Previous-day preparation,False,None,None,None,inventory
2026-06-03,Shop_C,リッチエクレア,regular,8,1,8,9,9,0,0,-1,1,1.0,Sold out,True,False,Previous-day preparation,False,None,None,None,inventory
